"run_id","profile","source","n_cells","backend","export_repeat","order_position","access_repeat","status","load_secs","attach_secs","rss_mb","first_query_secs","hot_p50_secs","hot_p95_secs","block_prepare_secs","block_materialize_secs","block_ready_secs","n_hot","correctness","row_fingerprint","reference_row_fingerprint","block_fingerprint","reference_block_fingerprint","query_plan_fingerprint"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"bpcells",2,1,2,"OK",0.0425257682800293,1.20943593978882,419.91015625,0.602,0.366,0.3774,0.00600000000000023,0.377000000000002,0.383000000000003,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"h5",2,2,1,"OK",0.0259799957275391,2.36632919311523,527.125,0.00800000000000001,0.00499999999999989,0.00900000000000007,0.0250000000000004,0.0220000000000002,0.0470000000000006,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"h5",2,2,2,"OK",0.025886058807373,2.37754392623901,526.609375,0.00700000000000012,0.00499999999999989,0.00900000000000007,0.0250000000000004,0.0209999999999999,0.0460000000000003,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"embedded",2,3,1,"OK",7.04541182518005,0.0363729000091553,2725.41796875,0.336,0.329000000000001,0.334,0.343,0.00199999999999889,0.344999999999999,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"embedded",2,3,2,"OK",7.05704021453857,0.0368809700012207,2725.421875,0.382,0.329000000000001,0.3324,0.341000000000001,0.00199999999999889,0.343,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"h5",3,1,1,"OK",0.0264616012573242,2.36656093597412,526.8203125,0.0089999999999999,0.00499999999999989,0.00939999999999985,0.0259999999999998,0.0230000000000006,0.0490000000000004,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"h5",3,1,2,"OK",0.0255680084228516,2.36921238899231,526.6640625,0.00800000000000001,0.00499999999999989,0.00900000000000007,0.0259999999999998,0.0220000000000002,0.048,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"embedded",3,2,1,"OK",7.0469605922699,0.0374166965484619,2725.30859375,0.356999999999999,0.329000000000001,0.333400000000001,0.341000000000001,0.00199999999999889,0.343,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"embedded",3,2,2,"OK",7.05215001106262,0.0367920398712158,2725.5546875,0.335000000000001,0.328999999999997,0.332999999999998,0.34,0.00300000000000011,0.343,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"bpcells",3,3,1,"OK",0.0424652099609375,1.20980787277222,420.2578125,0.61,0.370000000000001,0.38,0.00499999999999901,0.384,0.388999999999999,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
